ID,Year,TimetableType,Day,Lesson,Subject,Teacher,Room
140718,2019,2019 Year 7-12,4,5,KMTUT 01,EBG,MS2.6
140751,2019,2019 Year 7-12,4,6,08MAT 05,JZB,MS2.6
140785,2019,2019 Year 7-12,4,7,08MAT 05,JZB,MS2.6
140574,2019,2019 Year 7-12,4,T,KMTUT 01,EBG,MS2.6
140888,2019,2019 Year 7-12,5,2,08ENG 05,KCG,MS2.6
140980,2019,2019 Year 7-12,5,5,KMTUT 01,EBG,MS2.6
141016,2019,2019 Year 7-12,5,6,08PED 05,JZP,MS2.6
141049,2019,2019 Year 7-12,5,7,08GER 03,KH,MS2.6
140810,2019,2019 Year 7-12,5,T,KMTUT 01,EBG,MS2.6
139822,2019,2019 Year 7-12,1,1,09HUM 04,KZR,MS3.1
139859,2019,2019 Year 7-12,1,2,09HUM 04,KZR,MS3.1
153406,2019,2019 Year 7-12,1,3,09MAT 04,LDP,MS3.1
139956,2019,2019 Year 7-12,1,5,BHTUT 01,JHJ,MS3.1
139996,2019,2019 Year 7-12,1,6,09ENG 04,NAM,MS3.1
140030,2019,2019 Year 7-12,1,7,09ENG 04,NAM,MS3.1
139788,2019,2019 Year 7-12,1,T,BHTUT 01,JHJ,MS3.1
140082,2019,2019 Year 7-12,2,1,08WLB 01,JHJ,MS3.1
153408,2019,2019 Year 7-12,2,3,09MAT 04,LDP,MS3.1
153410,2019,2019 Year 7-12,2,4,09MAT 04,LDP,MS3.1
140207,2019,2019 Year 7-12,2,5,BHTUT 01,JHJ,MS3.1
140054,2019,2019 Year 7-12,2,T,BHTUT 01,JHJ,MS3.1
140382,2019,2019 Year 7-12,3,2,09ENG 04,NAM,MS3.1
140477,2019,2019 Year 7-12,3,5,BHTUT 01,JHJ,MS3.1
153412,2019,2019 Year 7-12,3,7,09MAT 04,LDP,MS3.1
140306,2019,2019 Year 7-12,3,T,BHTUT 01,JHJ,MS3.1
140606,2019,2019 Year 7-12,4,1,08JPN 01,JHP,MS3.1
140636,2019,2019 Year 7-12,4,2,09JPN 02,JHP,MS3.1
140692,2019,2019 Year 7-12,4,4,08WLB 01,JHJ,MS3.1
140712,2019,2019 Year 7-12,4,5,BHTUT 01,JHJ,MS3.1
140746,2019,2019 Year 7-12,4,6,09PED 04,EBG,MS3.1
140780,2019,2019 Year 7-12,4,7,09HUM 04,KZR,MS3.1
140568,2019,2019 Year 7-12,4,T,BHTUT 01,JHJ,MS3.1
140844,2019,2019 Year 7-12,5,1,09ENG 04,NAM,MS3.1
140883,2019,2019 Year 7-12,5,2,09PED 04,EBG,MS3.1
140974,2019,2019 Year 7-12,5,5,BHTUT 01,JHJ,MS3.1
141011,2019,2019 Year 7-12,5,6,09HUM 04,KZR,MS3.1
140804,2019,2019 Year 7-12,5,T,BHTUT 01,JHJ,MS3.1
139833,2019,2019 Year 7-12,1,1,07HUM 05,CZR,MS3.2
139904,2019,2019 Year 7-12,1,3,07ENG 05,NAM,MS3.2
139943,2019,2019 Year 7-12,1,4,07ENG 05,NAM,MS3.2
139957,2019,2019 Year 7-12,1,5,BHTUT 02,SS,MS3.2
140007,2019,2019 Year 7-12,1,6,07PED 05,HQB,MS3.2
139789,2019,2019 Year 7-12,1,T,BHTUT 02,SS,MS3.2
140078,2019,2019 Year 7-12,2,1,09WLB 01,SS,MS3.2
158542,2019,2019 Year 7-12,2,2,09CHI 01,FAL,MS3.2
140159,2019,2019 Year 7-12,2,3,07PED 05,HQB,MS3.2
140194,2019,2019 Year 7-12,2,4,07SCI 05,JHJ,MS3.2
140208,2019,2019 Year 7-12,2,5,BHTUT 02,SS,MS3.2
140293,2019,2019 Year 7-12,2,7,07HUM 05,CZR,MS3.2
140055,2019,2019 Year 7-12,2,T,BHTUT 02,SS,MS3.2
140356,2019,2019 Year 7-12,3,1,07HUM 05,CZR,MS3.2
140478,2019,2019 Year 7-12,3,5,BHTUT 02,SS,MS3.2
139670,2019,2019 Year 7-12,3,6,07MAT 05,MAB,MS3.2
140555,2019,2019 Year 7-12,3,7,07ENG 05,NAM,MS3.2
140307,2019,2019 Year 7-12,3,T,BHTUT 02,SS,MS3.2
139676,2019,2019 Year 7-12,4,1,07MAT 05,MAB,MS3.2
139682,2019,2019 Year 7-12,4,2,07MAT 05,MAB,MS3.2
140688,2019,2019 Year 7-12,4,4,09WLB 01,SS,MS3.2
140713,2019,2019 Year 7-12,4,5,BHTUT 02,SS,MS3.2
140757,2019,2019 Year 7-12,4,6,07HUM 05,CZR,MS3.2
140569,2019,2019 Year 7-12,4,T,BHTUT 02,SS,MS3.2
140893,2019,2019 Year 7-12,5,2,07SCI 05,JHJ,MS3.2
140975,2019,2019 Year 7-12,5,5,BHTUT 02,SS,MS3.2
141021,2019,2019 Year 7-12,5,6,07ENG 05,NAM,MS3.2
139688,2019,2019 Year 7-12,5,7,07MAT 05,MAB,MS3.2
140805,2019,2019 Year 7-12,5,T,BHTUT 02,SS,MS3.2
139958,2019,2019 Year 7-12,1,5,BHTUT 03,TPR,MS3.3
140040,2019,2019 Year 7-12,1,7,07CHI 01,FAL,MS3.3
139790,2019,2019 Year 7-12,1,T,BHTUT 03,TPR,MS3.3
140086,2019,2019 Year 7-12,2,1,07WLB 01,TPR,MS3.3
140120,2019,2019 Year 7-12,2,2,07PED 01,EBG,MS3.3
140155,2019,2019 Year 7-12,2,3,07ENG 01,CZR,MS3.3
140209,2019,2019 Year 7-12,2,5,BHTUT 03,TPR,MS3.3
140253,2019,2019 Year 7-12,2,6,07HUM 01,JDP,MS3.3
140289,2019,2019 Year 7-12,2,7,07HUM 01,JDP,MS3.3
140056,2019,2019 Year 7-12,2,T,BHTUT 03,TPR,MS3.3
140424,2019,2019 Year 7-12,3,3,07HUM 01,JDP,MS3.3
140460,2019,2019 Year 7-12,3,4,07HUM 01,JDP,MS3.3
140479,2019,2019 Year 7-12,3,5,BHTUT 03,TPR,MS3.3
139666,2019,2019 Year 7-12,3,6,07MAT 01,PJR,MS3.3
140308,2019,2019 Year 7-12,3,T,BHTUT 03,TPR,MS3.3
139672,2019,2019 Year 7-12,4,1,07MAT 01,PJR,MS3.3
139678,2019,2019 Year 7-12,4,2,07MAT 01,PJR,MS3.3
140674,2019,2019 Year 7-12,4,3,07CHI 01,FAL,MS3.3
140696,2019,2019 Year 7-12,4,4,07WLB 01,TPR,MS3.3
140714,2019,2019 Year 7-12,4,5,BHTUT 03,TPR,MS3.3
140787,2019,2019 Year 7-12,4,7,07ENG 01,CZR,MS3.3
140570,2019,2019 Year 7-12,4,T,BHTUT 03,TPR,MS3.3
140850,2019,2019 Year 7-12,5,1,07PED 01,EBG,MS3.3
140923,2019,2019 Year 7-12,5,3,07ENG 01,CZR,MS3.3
140957,2019,2019 Year 7-12,5,4,07ENG 01,CZR,MS3.3
140976,2019,2019 Year 7-12,5,5,BHTUT 03,TPR,MS3.3
139684,2019,2019 Year 7-12,5,7,07MAT 01,PJR,MS3.3
140806,2019,2019 Year 7-12,5,T,BHTUT 03,TPR,MS3.3
158530,2019,2019 Year 7-12,1,2,10OED 01,DP,MS3.4
139902,2019,2019 Year 7-12,1,3,07ENG 03,MZS,MS3.4
139941,2019,2019 Year 7-12,1,4,07ENG 03,MZS,MS3.4
139966,2019,2019 Year 7-12,1,5,MSTUT 02,MXM,MS3.4
140005,2019,2019 Year 7-12,1,6,07HUM 03,MZS,MS3.4
140041,2019,2019 Year 7-12,1,7,07CHI 02,ZRW,MS3.4
139798,2019,2019 Year 7-12,1,T,MSTUT 02,MXM,MS3.4
140085,2019,2019 Year 7-12,2,1,08WLB 04,MXM,MS3.4
140122,2019,2019 Year 7-12,2,2,07PED 03,GLW,MS3.4
140157,2019,2019 Year 7-12,2,3,07HUM 03,MZS,MS3.4
140192,2019,2019 Year 7-12,2,4,07HUM 03,MZS,MS3.4
140217,2019,2019 Year 7-12,2,5,MSTUT 02,MXM,MS3.4
140255,2019,2019 Year 7-12,2,6,07ENG 03,MZS,MS3.4
158555,2019,2019 Year 7-12,2,7,10OED 01,DP,MS3.4
140064,2019,2019 Year 7-12,2,T,MSTUT 02,MXM,MS3.4
158562,2019,2019 Year 7-12,3,3,10OED 01,DP,MS3.4
158566,2019,2019 Year 7-12,3,4,10OED 01,DP,MS3.4
140487,2019,2019 Year 7-12,3,5,MSTUT 02,MXM,MS3.4
139668,2019,2019 Year 7-12,3,6,07MAT 03,MAM,MS3.4
140316,2019,2019 Year 7-12,3,T,MSTUT 02,MXM,MS3.4
139674,2019,2019 Year 7-12,4,1,07MAT 03,MAM,MS3.4
139680,2019,2019 Year 7-12,4,2,07MAT 03,MAM,MS3.4
140675,2019,2019 Year 7-12,4,3,07CHI 02,ZRW,MS3.4
140695,2019,2019 Year 7-12,4,4,08WLB 04,MXM,MS3.4
140722,2019,2019 Year 7-12,4,5,MSTUT 02,MXM,MS3.4
140578,2019,2019 Year 7-12,4,T,MSTUT 02,MXM,MS3.4
140852,2019,2019 Year 7-12,5,1,07SCI 03,JZB,MS3.4
140891,2019,2019 Year 7-12,5,2,07ENG 03,MZS,MS3.4
140959,2019,2019 Year 7-12,5,4,07PED 03,GLW,MS3.4
140984,2019,2019 Year 7-12,5,5,MSTUT 02,MXM,MS3.4
141019,2019,2019 Year 7-12,5,6,07HUM 03,MZS,MS3.4
139686,2019,2019 Year 7-12,5,7,07MAT 03,MAM,MS3.4
140814,2019,2019 Year 7-12,5,T,MSTUT 02,MXM,MS3.4
139825,2019,2019 Year 7-12,1,1,08MAT 03,TPR,MS3.5
139896,2019,2019 Year 7-12,1,3,08GER 01,ESS,MS3.5
139936,2019,2019 Year 7-12,1,4,08PED 03,JZP,MS3.5
139967,2019,2019 Year 7-12,1,5,MSTUT 03,SML,MS3.5
139999,2019,2019 Year 7-12,1,6,08HUM 03,CZR,MS3.5
140036,2019,2019 Year 7-12,1,7,07GER 01,ESS,MS3.5
139799,2019,2019 Year 7-12,1,T,MSTUT 03,SML,MS3.5
140089,2019,2019 Year 7-12,2,1,07WLB 04,SML,MS3.5
140116,2019,2019 Year 7-12,2,2,08MAT 03,TPR,MS3.5
140151,2019,2019 Year 7-12,2,3,08GER 01,ESS,MS3.5
140186,2019,2019 Year 7-12,2,4,08GER 01,ESS,MS3.5
140218,2019,2019 Year 7-12,2,5,MSTUT 03,SML,MS3.5
140250,2019,2019 Year 7-12,2,6,08HUM 03,CZR,MS3.5
140065,2019,2019 Year 7-12,2,T,MSTUT 03,SML,MS3.5
140349,2019,2019 Year 7-12,3,1,08PED 03,JZP,MS3.5
140385,2019,2019 Year 7-12,3,2,08ENG 03,JDP,MS3.5
140488,2019,2019 Year 7-12,3,5,MSTUT 03,SML,MS3.5
140517,2019,2019 Year 7-12,3,6,08HUM 03,CZR,MS3.5
140548,2019,2019 Year 7-12,3,7,08HUM 03,CZR,MS3.5
140317,2019,2019 Year 7-12,3,T,MSTUT 03,SML,MS3.5
140607,2019,2019 Year 7-12,4,1,08GER 01,ESS,MS3.5
140639,2019,2019 Year 7-12,4,2,08ENG 03,JDP,MS3.5
140670,2019,2019 Year 7-12,4,3,07GER 01,ESS,MS3.5
140699,2019,2019 Year 7-12,4,4,07WLB 04,SML,MS3.5
140723,2019,2019 Year 7-12,4,5,MSTUT 03,SML,MS3.5
140749,2019,2019 Year 7-12,4,6,08MAT 03,TPR,MS3.5
140783,2019,2019 Year 7-12,4,7,08MAT 03,TPR,MS3.5
140579,2019,2019 Year 7-12,4,T,MSTUT 03,SML,MS3.5
140985,2019,2019 Year 7-12,5,5,MSTUT 03,SML,MS3.5
141014,2019,2019 Year 7-12,5,6,08ENG 03,JDP,MS3.5
141048,2019,2019 Year 7-12,5,7,08ENG 03,JDP,MS3.5
140815,2019,2019 Year 7-12,5,T,MSTUT 03,SML,MS3.5
139824,2019,2019 Year 7-12,1,1,08MAT 02,LDP,MS3.6
139861,2019,2019 Year 7-12,1,2,08ENG 02,JLG,MS3.6
139897,2019,2019 Year 7-12,1,3,08GER 02,ODC,MS3.6
139935,2019,2019 Year 7-12,1,4,08HUM 02,MXM,MS3.6
139965,2019,2019 Year 7-12,1,5,MSTUT 01,JMW,MS3.6
140037,2019,2019 Year 7-12,1,7,07GER 02,ODC,MS3.6
139797,2019,2019 Year 7-12,1,T,MSTUT 01,JMW,MS3.6
140081,2019,2019 Year 7-12,2,1,09WLB 04,JMW,MS3.6
140115,2019,2019 Year 7-12,2,2,08MAT 02,LDP,MS3.6
140152,2019,2019 Year 7-12,2,3,08GER 02,ODC,MS3.6
140187,2019,2019 Year 7-12,2,4,08GER 02,ODC,MS3.6
140216,2019,2019 Year 7-12,2,5,MSTUT 01,JMW,MS3.6
140285,2019,2019 Year 7-12,2,7,08ENG 02,JLG,MS3.6
140063,2019,2019 Year 7-12,2,T,MSTUT 01,JMW,MS3.6
140348,2019,2019 Year 7-12,3,1,08HUM 02,MXM,MS3.6
140420,2019,2019 Year 7-12,3,3,08ENG 02,JLG,MS3.6
140456,2019,2019 Year 7-12,3,4,08ENG 02,JLG,MS3.6
140486,2019,2019 Year 7-12,3,5,MSTUT 01,JMW,MS3.6
140516,2019,2019 Year 7-12,3,6,08PED 02,EBG,MS3.6
140315,2019,2019 Year 7-12,3,T,MSTUT 01,JMW,MS3.6
140608,2019,2019 Year 7-12,4,1,08GER 02,ODC,MS3.6
140638,2019,2019 Year 7-12,4,2,08PED 02,EBG,MS3.6
140671,2019,2019 Year 7-12,4,3,07GER 02,ODC,MS3.6
140691,2019,2019 Year 7-12,4,4,09WLB 04,JMW,MS3.6
140721,2019,2019 Year 7-12,4,5,MSTUT 01,JMW,MS3.6
140748,2019,2019 Year 7-12,4,6,08MAT 02,LDP,MS3.6
140782,2019,2019 Year 7-12,4,7,08MAT 02,LDP,MS3.6
140577,2019,2019 Year 7-12,4,T,MSTUT 01,JMW,MS3.6
140846,2019,2019 Year 7-12,5,1,08HUM 02,MXM,MS3.6
140885,2019,2019 Year 7-12,5,2,08HUM 02,MXM,MS3.6
140983,2019,2019 Year 7-12,5,5,MSTUT 01,JMW,MS3.6
140813,2019,2019 Year 7-12,5,T,MSTUT 01,JMW,MS3.6
139813,2019,2019 Year 7-12,1,1,11STA 01,NT,NR
139805,2019,2019 Year 7-12,1,1,12STG 01,NT,NR
139841,2019,2019 Year 7-12,1,2,12STD 01,NT,NR
139848,2019,2019 Year 7-12,1,2,11STD 01,NT,NR
139875,2019,2019 Year 7-12,1,3,12STA 01,NT,NR
139883,2019,2019 Year 7-12,1,3,11STB 01,NT,NR
139889,2019,2019 Year 7-12,1,3,10STF 01,NT,NR
139913,2019,2019 Year 7-12,1,4,12STB 01,NT,NR
139921,2019,2019 Year 7-12,1,4,11STC 01,NT,NR
139974,2019,2019 Year 7-12,1,6,12STF 01,NT,NR
139982,2019,2019 Year 7-12,1,6,11STF 01,NT,NR
140020,2019,2019 Year 7-12,1,7,11STE 01,NT,NR
140026,2019,2019 Year 7-12,1,7,10STB 01,NT,NR
140013,2019,2019 Year 7-12,1,7,12STE 01,NT,NR
141231,2019,2019 Year 7-12,1,AM,Duty QU,JNT,NR
141052,2019,2019 Year 7-12,1,AM,Duty BC,JHJ,NR
141234,2019,2019 Year 7-12,1,L1,Duty LG,MAB,NR
141060,2019,2019 Year 7-12,1,L1,Duty P1,PJR,NR
141061,2019,2019 Year 7-12,1,L1,Duty P2,RJA,NR
141063,2019,2019 Year 7-12,1,L1,Duty SL,SS,NR
141236,2019,2019 Year 7-12,1,L1,Duty TS,LRD,NR
159433,2019,2019 Year 7-12,1,L1,Duty C4,GMA,NR
158589,2019,2019 Year 7-12,1,L1,Duty QU,ESS,NR
141233,2019,2019 Year 7-12,1,L1,Duty BC,SML,NR
141239,2019,2019 Year 7-12,1,L2,Duty P2,JDP,NR
141071,2019,2019 Year 7-12,1,L2,Duty SL,TMT,NR
141072,2019,2019 Year 7-12,1,L2,Duty LG,AKW,NR
141073,2019,2019 Year 7-12,1,L2,Duty C4,ALK,NR
153418,2019,2019 Year 7-12,1,L2,Duty QU,MXC,NR
153417,2019,2019 Year 7-12,1,L2,Duty BC,LJB,NR
141238,2019,2019 Year 7-12,1,L2,Duty P1,SNS,NR
141240,2019,2019 Year 7-12,1,PM,Duty ST,MXM,NR
141056,2019,2019 Year 7-12,1,R,Duty SL,NJB,NR
141058,2019,2019 Year 7-12,1,R,Duty TS,ODC,NR
153415,2019,2019 Year 7-12,1,R,Duty LG,FAL,NR
153414,2019,2019 Year 7-12,1,R,Duty QU,TJG,NR
158588,2019,2019 Year 7-12,1,R,Duty BC,OPT,NR
140095,2019,2019 Year 7-12,2,2,12STG 01,NT,NR
140103,2019,2019 Year 7-12,2,2,11STA 01,NT,NR
140130,2019,2019 Year 7-12,2,3,12STA 01,NT,NR
140138,2019,2019 Year 7-12,2,3,11STB 01,NT,NR
140144,2019,2019 Year 7-12,2,3,10STF 01,NT,NR
140165,2019,2019 Year 7-12,2,4,12STA 01,NT,NR
140173,2019,2019 Year 7-12,2,4,11STB 01,NT,NR
140179,2019,2019 Year 7-12,2,4,10STF 01,NT,NR
140233,2019,2019 Year 7-12,2,6,11STF 01,NT,NR
140225,2019,2019 Year 7-12,2,6,12STF 01,NT,NR
140272,2019,2019 Year 7-12,2,7,11STD 01,NT,NR
140265,2019,2019 Year 7-12,2,7,12STD 01,NT,NR
141075,2019,2019 Year 7-12,2,AM,Duty BC,BNP,NR
141241,2019,2019 Year 7-12,2,AM,Duty QU,JNT,NR
141082,2019,2019 Year 7-12,2,L1,Duty BC,JLR,NR
141083,2019,2019 Year 7-12,2,L1,Duty P1,JHP,NR
141084,2019,2019 Year 7-12,2,L1,Duty P2,KZL,NR
141085,2019,2019 Year 7-12,2,L1,Duty QU,KH,NR
141086,2019,2019 Year 7-12,2,L1,Duty SL,KZR,NR
141087,2019,2019 Year 7-12,2,L1,Duty LG,KER,NR
141088,2019,2019 Year 7-12,2,L1,Duty C4,LRS,NR
141242,2019,2019 Year 7-12,2,L1,Duty TS,DC,NR
158592,2019,2019 Year 7-12,2,L2,Duty QU,SLP,NR
158593,2019,2019 Year 7-12,2,L2,Duty SL,EW,NR
158591,2019,2019 Year 7-12,2,L2,Duty BC,MW,NR
141244,2019,2019 Year 7-12,2,L2,Duty LG,SZH,NR
141091,2019,2019 Year 7-12,2,L2,Duty P1,MCD,NR
141092,2019,2019 Year 7-12,2,L2,Duty P2,MAM,NR
141096,2019,2019 Year 7-12,2,L2,Duty C4,MZS,NR
141097,2019,2019 Year 7-12,2,PM,Duty ST,AD,NR
141079,2019,2019 Year 7-12,2,R,Duty SL,JXD,NR
141080,2019,2019 Year 7-12,2,R,Duty LG,JZP,NR
141081,2019,2019 Year 7-12,2,R,Duty TS,JMC,NR
160625,2019,2019 Year 7-12,2,R,Duty QU,JLG,NR
141077,2019,2019 Year 7-12,2,R,Duty BC,EKG,NR
140334,2019,2019 Year 7-12,3,1,11STC 01,NT,NR
140326,2019,2019 Year 7-12,3,1,12STB 01,NT,NR
140365,2019,2019 Year 7-12,3,2,12STB 01,NT,NR
140373,2019,2019 Year 7-12,3,2,11STC 01,NT,NR
140400,2019,2019 Year 7-12,3,3,12STD 01,NT,NR
140407,2019,2019 Year 7-12,3,3,11STD 01,NT,NR
140436,2019,2019 Year 7-12,3,4,12STD 01,NT,NR
140443,2019,2019 Year 7-12,3,4,11STD 01,NT,NR
140495,2019,2019 Year 7-12,3,6,12STC 01,NT,NR
140502,2019,2019 Year 7-12,3,6,11STG 01,NT,NR
140526,2019,2019 Year 7-12,3,7,12STA 01,NT,NR
140534,2019,2019 Year 7-12,3,7,11STB 01,NT,NR
140540,2019,2019 Year 7-12,3,7,10STF 01,NT,NR
141099,2019,2019 Year 7-12,3,AM,Duty QU,NJB,NR
141245,2019,2019 Year 7-12,3,AM,Duty BC,PJR,NR
141106,2019,2019 Year 7-12,3,L1,Duty P1,SAM,NR
141108,2019,2019 Year 7-12,3,L1,Duty QU,CJC,NR
141109,2019,2019 Year 7-12,3,L1,Duty SL,JDP,NR
141110,2019,2019 Year 7-12,3,L1,Duty LG,CZR,NR
141112,2019,2019 Year 7-12,3,L1,Duty TS,EAG,NR
153419,2019,2019 Year 7-12,3,L1,Duty P2,MXM,NR
141247,2019,2019 Year 7-12,3,L1,Duty C4,SLP,NR
141105,2019,2019 Year 7-12,3,L1,Duty BC,ODC,NR
141116,2019,2019 Year 7-12,3,L2,Duty QU,GLW,NR
141117,2019,2019 Year 7-12,3,L2,Duty SL,JLG,NR
141249,2019,2019 Year 7-12,3,L2,Duty P2,HQB,NR
141250,2019,2019 Year 7-12,3,L2,Duty LG,EBG,NR
141251,2019,2019 Year 7-12,3,L2,Duty C4,SZH,NR
141248,2019,2019 Year 7-12,3,L2,Duty BC,JXD,NR
141114,2019,2019 Year 7-12,3,L2,Duty P1,JHJ,NR
141120,2019,2019 Year 7-12,3,PM,Duty ST,GMA,NR
141102,2019,2019 Year 7-12,3,R,Duty SL,AEK,NR
141103,2019,2019 Year 7-12,3,R,Duty LG,SS,NR
141104,2019,2019 Year 7-12,3,R,Duty TS,SML,NR
141101,2019,2019 Year 7-12,3,R,Duty QU,RJA,NR
159951,2019,2019 Year 7-12,3,R,Duty BC,JLR,NR
140586,2019,2019 Year 7-12,4,1,12STC 01,NT,NR
140593,2019,2019 Year 7-12,4,1,11STG 01,NT,NR
140618,2019,2019 Year 7-12,4,2,12STC 01,NT,NR
140625,2019,2019 Year 7-12,4,2,11STG 01,NT,NR
140647,2019,2019 Year 7-12,4,3,12STE 01,NT,NR
140654,2019,2019 Year 7-12,4,3,11STE 01,NT,NR
140660,2019,2019 Year 7-12,4,3,10STB 01,NT,NR
140737,2019,2019 Year 7-12,4,6,11STA 01,NT,NR
140729,2019,2019 Year 7-12,4,6,12STG 01,NT,NR
140771,2019,2019 Year 7-12,4,7,11STA 01,NT,NR
140763,2019,2019 Year 7-12,4,7,12STG 01,NT,NR
141122,2019,2019 Year 7-12,4,AM,Duty QU,BNP,NR
141121,2019,2019 Year 7-12,4,AM,Duty BC,AJM,NR
141129,2019,2019 Year 7-12,4,L1,Duty P1,CZR,NR
141131,2019,2019 Year 7-12,4,L1,Duty QU,CC,NR
141132,2019,2019 Year 7-12,4,L1,Duty SL,GLW,NR
141255,2019,2019 Year 7-12,4,L1,Duty C4,DC,NR
141256,2019,2019 Year 7-12,4,L1,Duty TS,LJB,NR
153420,2019,2019 Year 7-12,4,L1,Duty LG,JLH,NR
141253,2019,2019 Year 7-12,4,L1,Duty P2,CJC,NR
141128,2019,2019 Year 7-12,4,L1,Duty BC,ALK,NR
160626,2019,2019 Year 7-12,4,L2,Duty C4,EW,NR
159434,2019,2019 Year 7-12,4,L2,Duty P1,LDP,NR
141136,2019,2019 Year 7-12,4,L2,Duty BC,EAG,NR
141139,2019,2019 Year 7-12,4,L2,Duty QU,EKG,NR
141140,2019,2019 Year 7-12,4,L2,Duty SL,JZB,NR
141257,2019,2019 Year 7-12,4,L2,Duty P2,JMW,NR
141258,2019,2019 Year 7-12,4,L2,Duty LG,RJD,NR
158594,2019,2019 Year 7-12,4,PM,Duty ST,JMW,NR
141125,2019,2019 Year 7-12,4,R,Duty SL,IMA,NR
141126,2019,2019 Year 7-12,4,R,Duty LG,JLH,NR
153449,2019,2019 Year 7-12,4,R,Duty BC,KH,NR
141252,2019,2019 Year 7-12,4,R,Duty TS,LRD,NR
141124,2019,2019 Year 7-12,4,R,Duty QU,HCC,NR
140822,2019,2019 Year 7-12,5,1,12STF 01,NT,NR
140830,2019,2019 Year 7-12,5,1,11STF 01,NT,NR
140861,2019,2019 Year 7-12,5,2,12STF 01,NT,NR
140869,2019,2019 Year 7-12,5,2,11STF 01,NT,NR
140906,2019,2019 Year 7-12,5,3,11STE 01,NT,NR
140912,2019,2019 Year 7-12,5,3,10STB 01,NT,NR
140899,2019,2019 Year 7-12,5,3,12STE 01,NT,NR
140933,2019,2019 Year 7-12,5,4,12STE 01,NT,NR
140940,2019,2019 Year 7-12,5,4,11STE 01,NT,NR
140946,2019,2019 Year 7-12,5,4,10STB 01,NT,NR
140994,2019,2019 Year 7-12,5,6,12STB 01,NT,NR
141002,2019,2019 Year 7-12,5,6,11STC 01,NT,NR
141035,2019,2019 Year 7-12,5,7,11STG 01,NT,NR
141028,2019,2019 Year 7-12,5,7,12STC 01,NT,NR
141145,2019,2019 Year 7-12,5,AM,Duty QU,SZH,NR
141144,2019,2019 Year 7-12,5,AM,Duty BC,FMO,NR
141157,2019,2019 Year 7-12,5,L1,Duty C4,KZR,NR
141158,2019,2019 Year 7-12,5,L1,Duty TS,KER,NR
141261,2019,2019 Year 7-12,5,L1,Duty BC,KZL,NR
141262,2019,2019 Year 7-12,5,L1,Duty SL,EBG,NR
159952,2019,2019 Year 7-12,5,L1,Duty QU,JZB,NR
141153,2019,2019 Year 7-12,5,L1,Duty P2,JMC,NR
141152,2019,2019 Year 7-12,5,L1,Duty P1,JZP,NR
141156,2019,2019 Year 7-12,5,L1,Duty LG,KCG,NR
141160,2019,2019 Year 7-12,5,L2,Duty P1,LRS,NR
141164,2019,2019 Year 7-12,5,L2,Duty LG,MW,NR
141263,2019,2019 Year 7-12,5,L2,Duty QU,SNS,NR
141264,2019,2019 Year 7-12,5,L2,Duty SL,MAB,NR
141265,2019,2019 Year 7-12,5,L2,Duty C4,MAM,NR
153423,2019,2019 Year 7-12,5,L2,Duty P2,SAM,NR
141159,2019,2019 Year 7-12,5,L2,Duty BC,LCG,NR
158596,2019,2019 Year 7-12,5,PM,Duty ST,LDP,NR
141259,2019,2019 Year 7-12,5,R,Duty BC,AJM,NR
141150,2019,2019 Year 7-12,5,R,Duty TS,MXC,NR
141148,2019,2019 Year 7-12,5,R,Duty SL,MZS,NR
153422,2019,2019 Year 7-12,5,R,Duty LG,NAM,NR
158595,2019,2019 Year 7-12,5,R,Duty QU,RJD,NR
140496,2019,2019 Year 7-12,3,6,11ENA 01,KZK,Pod1
140587,2019,2019 Year 7-12,4,1,11ENA 01,ZRW,Pod1
140619,2019,2019 Year 7-12,4,2,11ENA 01,ZRW,Pod1
141029,2019,2019 Year 7-12,5,7,11ENA 01,KZK,Pod1
139814,2019,2019 Year 7-12,1,1,10ENG 01,KER,R1
158528,2019,2019 Year 7-12,1,2,12GER 01,KH,R1
139884,2019,2019 Year 7-12,1,3,10PED 01,GLW,R1
139926,2019,2019 Year 7-12,1,4,10MAG 01,MAM,R1
139952,2019,2019 Year 7-12,1,5,10TUT 01,LRS,R1
139978,2019,2019 Year 7-12,1,6,11JPN 01,JHP,R1
140021,2019,2019 Year 7-12,1,7,10GEO 01,MAB,R1
139784,2019,2019 Year 7-12,1,T,10TUT 01,LRS,R1
140074,2019,2019 Year 7-12,2,1,10PLP 01,AEK,R1
140104,2019,2019 Year 7-12,2,2,10ENG 01,KER,R1
158543,2019,2019 Year 7-12,2,3,11GER 01,KH,R1
158546,2019,2019 Year 7-12,2,4,11GER 01,KH,R1
140203,2019,2019 Year 7-12,2,5,10TUT 01,LRS,R1
158553,2019,2019 Year 7-12,2,7,12GER 01,KH,R1
140050,2019,2019 Year 7-12,2,T,10TUT 01,LRS,R1
140339,2019,2019 Year 7-12,3,1,10MAG 01,MAM,R1
140378,2019,2019 Year 7-12,3,2,10MAG 01,MAM,R1
158560,2019,2019 Year 7-12,3,3,12GER 01,KH,R1
158564,2019,2019 Year 7-12,3,4,12GER 01,KH,R1
140473,2019,2019 Year 7-12,3,5,10TUT 01,LRS,R1
140535,2019,2019 Year 7-12,3,7,10PED 01,GLW,R1
140302,2019,2019 Year 7-12,3,T,10TUT 01,LRS,R1
140655,2019,2019 Year 7-12,4,3,10GEO 01,MAB,R1
140684,2019,2019 Year 7-12,4,4,10PLP 01,AEK,R1
